,index,ID,strategy,label
281,281,464,"We'd like to be more consistent about screen time.  We do want to limit it more and have him earn the time FIRST.  Have him read a book, practice sight words, do something educational first and interactive with one of us before letting him login to whatever game.  We do family movie night quite a bit, but we don't make him earn that.  That's a family activity.  The boys are always wanting a turn on the iPAD and at times, we admit that we give in just to have a break ourselves.  Before hiring a latest respite provider, we probably only used about 10-12 hours of respite in a whole year!",2.0
282,282,464,"Having a parent enclose his space, such as sitting on each end, helps to keep him in his area.  This only lasts a short while. Then, a parent walks around with him at the venue.",0.0
283,283,464,"He interacts with his brother and us on a daily basis.  He sees his grandparents a few times a month.  They live locally.  He sees his latest habilitation provider 4-5 times a week and he has weekly therapies as well.  At last count, he had 8.  One of these therapies includes therapeutic riding.  It's an activity that we pay out of pocket for and we started this past month.  He loves horses, LOVES horses!  He rides once a week and he learns a new skill each time.  At times, we use this as an incentive or we remind him that he has to ""be a good boy"" meaning that he needs to listen or attend to whomever it is that day, if he wants to ride his horse.  So far, it's working.",0.0
284,284,02-044,Pair the children with older children for certain activities - reading,0.0
285,285,02-044,Have him help bake or make dinner,2.0
286,286,02-044,"Allow him to help bake (measure out ingredients, choose what he wants to bake, etc)",1.0
287,287,02-044,Have other children include him while playing,0.0
288,288,02-044,Offer different options/activities to encourage him to participate,2.0
289,289,02-044,Parent (myself) helping in the classroom,0.0
290,290,02-044,Limit screen time,0.0
291,291,02-044,Find other activities for him to do,0.0
292,292,02-044,We limited the amount of screen time now,0.0
293,293,02-044,Sit with him and help him with different activities,0.0
294,294,02-044,Be more independent by trying to get dressed. Encouraged him to put on one sock and I'll put on the other (same with shoes),1.0
295,295,02-044,Teacher encouragement,1.0
296,296,02-044,Purchase age appropriate toys and games,0.0
297,297,02-044,Ask him what he would like to do,2.0
298,298,02-044,Encourage him to try to do it (wash hands) by himself as he's a big boy,1.0
299,299,02-044,Ask what he would like to do,2.0
300,300,02-044,Reward sticker charts,2.0
301,301,02-044,Changed passwords/codes on tablets and phone so he can't get in by himself,0.0
302,302,02-044,Teacher sits him beside his friends,0.0
303,303,02-044,Supportive teachers. Allow parents to volunteer in classroom,0.0
304,304,02-044,Pairing him up with his friend,0.0
305,305,02-044,"Take him on walkes, bike rides, park, Etc",0.0
306,306,02-044,ECE or teacher seperates them into small groups to work on specific skills,0.0
307,307,02-044,"Provide other activities (baking , outside play, etc)",0.0
308,308,02-044,Speech Therapy,4.0
309,309,01-101,Encourage role playing,1.0
310,310,01-101,Refine imaginary play skills through practice + exposure,3.0
311,311,01-101,Watching/mirroring peers,0.0
312,312,01-101,Reduce the numbers of TV shows allowed to watch per day.,0.0
313,313,01-101,Play directly beside + alongside,3.0
314,314,01-101,Read daily to kids,0.0
315,315,01-101,Anticipatory info re: days attending school,4.0
316,316,01-101, opportunities to diversify + enhance skills with respect to arts/craft,3.0
317,317,01-101,Play with our kids- not merely supervise them playing,0.0
318,318,01-101,Give more responsibilities in setting table,1.0
319,319,01-101,"Offer a variety of sensory, creative, imaginative opportunities to participate in at home on a daily basis.",0.0
320,320,01-101,Continue to participate and be more interactive,0.0
321,321,01-101,More consistent in cleaning up and putting toys away,3.0
322,322,01-101,Challenge her with more opportunities to pick clothes + get dressed.,1.0
323,323,01-101,Assisting more with meal prep,1.0
324,324,01-101,Relationship with daycare teachers + peers (positive),0.0
325,325,01-101,One on one support + instruction,3.0
326,326,01-101,More time + encouragement for creative + free play,1.0
327,327,01-101,Play alongside with the twins,0.0
328,328,01-101,"Provide + encourage a variety of activities- free play, role play, creative, physical activity",0.0
329,329,01-101,Encouraging + assisting in cleaning up toys,1.0
330,330,01-101,Morning routine/ consistency before daycare,0.0
331,331,01-101,Have a wide variety of toys + activities available,0.0
332,332,01-101,"Give more responsibilities with respect to assisting with cooking, baking or household chores",1.0
333,333,01-101,"Praise, positive reinforcement, encouragement.",1.0
334,334,01-101,Continue to put clothes in hamper,0.0
335,335,01-101,Less reliance on technology + more free play,0.0
336,336,01-101,More consistently using toilet,0.0
337,337,01-101,Teachers are knowledgeable about my child's needs + abilities,4.0
338,338,01-101,"Increased responsibility- eg- get PJs, put them on",1.0
339,339,01-101,External community agency support in the classroom to support/enhance hearing + listening,0.0
340,340,01-101, expectations (parental) of tidying up own toys + messes.,2.0
341,341,01-101,"Gain more independence with bathing, dressing",1.0
342,342,01-101,Have more playdates with peers,0.0
343,343,01-101,"Increase amount of time on potty, based on readiness cues",0.0
344,344,01-101,"Increase complexity of imaginative play, as age appropriate",0.0
345,345,01-101,Increase opportunities to help with meal preparation,1.0
346,346,111,Social stories about the situation,0.0
347,347,111,having her sister do it also,0.0
348,348,111,Setting a timer and turning off the TVs and iPads once that time is up,0.0
349,349,111,Having it be a familiar task makes her willing to do it for longer,0.0
350,350,111,Making sure temperature of air and equipment is acceptable to her,0.0
351,351,111,Going places that she is familiar with builds her confidence,0.0
352,352,111,Continue to work on language skills to allow easier socializing (friends have a hard time understanding what she is saying),3.0
